value,date
1.2773892,2017-01-01 00:00:00
1.2773769,2017-01-01 00:01:00
1.277311,2017-01-01 00:02:00
1.2774531999999998,2017-01-01 00:03:00
1.277372,2017-01-01 00:04:00
1.277312,2017-01-01 00:05:00
1.2775134,2017-01-01 00:06:00
1.2774975,2017-01-01 00:07:00
1.2772264,2017-01-01 00:08:00
1.2771132,2017-01-01 00:09:00
1.2773434,2017-01-01 00:10:00
1.2775433,2017-01-01 00:11:00
1.2773142,2017-01-01 00:12:00
1.2775004,2017-01-01 00:13:00
1.2772537,2017-01-01 00:14:00
1.2773304,2017-01-01 00:15:00
1.2773015,2017-01-01 00:16:00
1.277336,2017-01-01 00:17:00
1.2773297,2017-01-01 00:18:00
1.2775104,2017-01-01 00:19:00
1.2774407,2017-01-01 00:20:00
1.2775101999999998,2017-01-01 00:21:00
1.2772793,2017-01-01 00:22:00
1.2773563,2017-01-01 00:23:00
1.2772317,2017-01-01 00:24:00
1.2774488000000002,2017-01-01 00:25:00
1.2775303,2017-01-01 00:26:00
1.2771324,2017-01-01 00:27:00
1.277476,2017-01-01 00:28:00
1.2772365,2017-01-01 00:29:00
1.2772777,2017-01-01 00:30:00
1.2772643999999995,2017-01-01 00:31:00
1.2773587,2017-01-01 00:32:00
1.2773136,2017-01-01 00:33:00
1.2772315,2017-01-01 00:34:00
1.2772576999999998,2017-01-01 00:35:00
1.2775048999999998,2017-01-01 00:36:00
1.2772958,2017-01-01 00:37:00
1.2773,2017-01-01 00:38:00
1.2773204,2017-01-01 00:39:00
1.2774225,2017-01-01 00:40:00
1.2776538999999998,2017-01-01 00:41:00
1.2772058000000002,2017-01-01 00:42:00
1.2776183,2017-01-01 00:43:00
1.2772226,2017-01-01 00:44:00
1.2775754,2017-01-01 00:45:00
1.2773781000000002,2017-01-01 00:46:00
1.277379,2017-01-01 00:47:00
1.2773079,2017-01-01 00:48:00
1.2773348,2017-01-01 00:49:00
1.2773618,2017-01-01 00:50:00
1.2773857,2017-01-01 00:51:00
1.2773112,2017-01-01 00:52:00
1.2773398,2017-01-01 00:53:00
1.2774242,2017-01-01 00:54:00
1.2776444,2017-01-01 00:55:00
1.2772924,2017-01-01 00:56:00
1.2775204,2017-01-01 00:57:00
1.2771958,2017-01-01 00:58:00
1.2773862,2017-01-01 00:59:00
0.96433014,2017-01-01 01:00:00
0.96445394,2017-01-01 01:01:00
0.96422231,2017-01-01 01:02:00
0.9644261000000001,2017-01-01 01:03:00
0.96407217,2017-01-01 01:04:00
0.96435237,2017-01-01 01:05:00
0.9643535,2017-01-01 01:06:00
0.96450031,2017-01-01 01:07:00
0.96421552,2017-01-01 01:08:00
0.96419972,2017-01-01 01:09:00
0.96439135,2017-01-01 01:10:00
0.96448714,2017-01-01 01:11:00
0.96432841,2017-01-01 01:12:00
0.96426123,2017-01-01 01:13:00
0.96432334,2017-01-01 01:14:00
0.96454531,2017-01-01 01:15:00
0.96433097,2017-01-01 01:16:00
0.96424264,2017-01-01 01:17:00
