value,value,date
32.091049,32.091049,2017-01-03 00:05:00
32.091072,32.091072,2017-01-03 00:06:00
32.091114000000005,32.091114000000005,2017-01-03 00:07:00
32.091095,32.091095,2017-01-03 00:08:00
32.091057,32.091057,2017-01-03 00:09:00
32.091007,32.091007,2017-01-03 00:10:00
32.091049,32.091049,2017-01-03 00:11:00
32.091072,32.091072,2017-01-03 00:12:00
32.091064,32.091064,2017-01-03 00:13:00
32.091076,32.091076,2017-01-03 00:14:00
32.091087,32.091087,2017-01-03 00:15:00
32.091068,32.091068,2017-01-03 00:16:00
32.091084,32.091084,2017-01-03 00:17:00
32.091095,32.091095,2017-01-03 00:18:00
32.091034,32.091034,2017-01-03 00:19:00
32.091118,32.091118,2017-01-03 00:20:00
32.091019,32.091019,2017-01-03 00:21:00
32.091091,32.091091,2017-01-03 00:22:00
32.091011,32.091011,2017-01-03 00:23:00
32.091128999999995,32.091128999999995,2017-01-03 00:24:00
32.091042,32.091042,2017-01-03 00:25:00
32.091122,32.091122,2017-01-03 00:26:00
32.090981,32.090981,2017-01-03 00:27:00
32.091133,32.091133,2017-01-03 00:28:00
32.091049,32.091049,2017-01-03 00:29:00
32.091128999999995,32.091128999999995,2017-01-03 00:30:00
32.091021999999995,32.091021999999995,2017-01-03 00:31:00
32.091049,32.091049,2017-01-03 00:32:00
32.09101500000001,32.09101500000001,2017-01-03 00:33:00
32.091076,32.091076,2017-01-03 00:34:00
32.091049,32.091049,2017-01-03 00:35:00
32.091049,32.091049,2017-01-03 00:36:00
32.09111,32.09111,2017-01-03 00:37:00
32.091084,32.091084,2017-01-03 00:38:00
32.091053,32.091053,2017-01-03 00:39:00
32.091095,32.091095,2017-01-03 00:40:00
32.091064,32.091064,2017-01-03 00:41:00
32.091068,32.091068,2017-01-03 00:42:00
32.091068,32.091068,2017-01-03 00:43:00
32.091042,32.091042,2017-01-03 00:44:00
32.091095,32.091095,2017-01-03 00:45:00
32.091045,32.091045,2017-01-03 00:46:00
32.091061,32.091061,2017-01-03 00:47:00
32.091072,32.091072,2017-01-03 00:48:00
32.091049,32.091049,2017-01-03 00:49:00
32.091152,32.091152,2017-01-03 00:50:00
32.091053,32.091053,2017-01-03 00:51:00
32.091137,32.091137,2017-01-03 00:52:00
32.091034,32.091034,2017-01-03 00:53:00
32.091106,32.091106,2017-01-03 00:54:00
32.091061,32.091061,2017-01-03 00:55:00
32.091076,32.091076,2017-01-03 00:56:00
32.09108,32.09108,2017-01-03 00:57:00
32.091049,32.091049,2017-01-03 00:58:00
32.091095,32.091095,2017-01-03 00:59:00
32.744282,32.744282,2017-01-03 01:00:00
32.744274,32.744274,2017-01-03 01:01:00
32.744301,32.744301,2017-01-03 01:02:00
32.744274,32.744274,2017-01-03 01:03:00
32.744267,32.744267,2017-01-03 01:04:00
32.744254999999995,32.744254999999995,2017-01-03 01:05:00
32.744274,32.744274,2017-01-03 01:06:00
32.744254999999995,32.744254999999995,2017-01-03 01:07:00
32.744278,32.744278,2017-01-03 01:08:00
32.744221,32.744221,2017-01-03 01:09:00
32.74432,32.74432,2017-01-03 01:10:00
32.744251,32.744251,2017-01-03 01:11:00
32.744308000000004,32.744308000000004,2017-01-03 01:12:00
32.744251,32.744251,2017-01-03 01:13:00
32.744232000000004,32.744232000000004,2017-01-03 01:14:00
32.744251,32.744251,2017-01-03 01:15:00
32.744244,32.744244,2017-01-03 01:16:00
32.744246999999994,32.744246999999994,2017-01-03 01:17:00
32.744274,32.744274,2017-01-03 01:18:00
32.744246999999994,32.744246999999994,2017-01-03 01:19:00
32.744263000000004,32.744263000000004,2017-01-03 01:20:00
32.744251,32.744251,2017-01-03 01:21:00
32.744251,32.744251,2017-01-03 01:22:00
32.744246999999994,32.744246999999994,2017-01-03 01:23:00
32.744274,32.744274,2017-01-03 01:24:00
32.744246999999994,32.744246999999994,2017-01-03 01:25:00
32.744267,32.744267,2017-01-03 01:26:00
32.744297,32.744297,2017-01-03 01:27:00
32.744278,32.744278,2017-01-03 01:28:00
32.744254999999995,32.744254999999995,2017-01-03 01:29:00
32.744221,32.744221,2017-01-03 01:30:00
32.744278,32.744278,2017-01-03 01:31:00
32.744289,32.744289,2017-01-03 01:32:00
32.744254999999995,32.744254999999995,2017-01-03 01:33:00
32.744293,32.744293,2017-01-03 01:34:00
32.744202,32.744202,2017-01-03 01:35:00
32.74432,32.74432,2017-01-03 01:36:00
32.744244,32.744244,2017-01-03 01:37:00
32.744274,32.744274,2017-01-03 01:38:00
32.744312,32.744312,2017-01-03 01:39:00
32.744274,32.744274,2017-01-03 01:40:00
32.744254999999995,32.744254999999995,2017-01-03 01:41:00
32.744240000000005,32.744240000000005,2017-01-03 01:42:00
32.744293,32.744293,2017-01-03 01:43:00
32.744289,32.744289,2017-01-03 01:44:00
32.744305,32.744305,2017-01-03 01:45:00
32.744282,32.744282,2017-01-03 01:46:00
32.744246999999994,32.744246999999994,2017-01-03 01:47:00
32.744289,32.744289,2017-01-03 01:48:00
32.744225,32.744225,2017-01-03 01:49:00
32.744328,32.744328,2017-01-03 01:50:00
32.744221,32.744221,2017-01-03 01:51:00
32.744289,32.744289,2017-01-03 01:52:00
32.744194,32.744194,2017-01-03 01:53:00
32.744301,32.744301,2017-01-03 01:54:00
32.744228,32.744228,2017-01-03 01:55:00
32.744312,32.744312,2017-01-03 01:56:00
32.744225,32.744225,2017-01-03 01:57:00
32.744362,32.744362,2017-01-03 01:58:00
32.744217,32.744217,2017-01-03 01:59:00
34.299793,34.299793,2017-01-03 02:00:00
34.299732,34.299732,2017-01-03 02:01:00
34.299786,34.299786,2017-01-03 02:02:00
34.299721000000005,34.299721000000005,2017-01-03 02:03:00
34.299759,34.299759,2017-01-03 02:04:00
34.299721000000005,34.299721000000005,2017-01-03 02:05:00
34.299778,34.299778,2017-01-03 02:06:00
34.299721000000005,34.299721000000005,2017-01-03 02:07:00
34.299767,34.299767,2017-01-03 02:08:00
34.299755,34.299755,2017-01-03 02:09:00
34.299751,34.299751,2017-01-03 02:10:00
34.299763,34.299763,2017-01-03 02:11:00
34.299747,34.299747,2017-01-03 02:12:00
34.299721000000005,34.299721000000005,2017-01-03 02:13:00
34.299713,34.299713,2017-01-03 02:14:00
34.299747,34.299747,2017-01-03 02:15:00
34.299747,34.299747,2017-01-03 02:16:00
34.299728,34.299728,2017-01-03 02:17:00
34.299728,34.299728,2017-01-03 02:18:00
34.299728,34.299728,2017-01-03 02:19:00
34.299736,34.299736,2017-01-03 02:20:00
34.299759,34.299759,2017-01-03 02:21:00
34.299706,34.299706,2017-01-03 02:22:00
34.299721000000005,34.299721000000005,2017-01-03 02:23:00
34.299747,34.299747,2017-01-03 02:24:00
34.299706,34.299706,2017-01-03 02:25:00
34.299763,34.299763,2017-01-03 02:26:00
34.299694,34.299694,2017-01-03 02:27:00
34.29977,34.29977,2017-01-03 02:28:00
34.29977,34.29977,2017-01-03 02:29:00
34.299736,34.299736,2017-01-03 02:30:00
34.299763,34.299763,2017-01-03 02:31:00
34.299763,34.299763,2017-01-03 02:32:00
34.299709,34.299709,2017-01-03 02:33:00
34.299789000000004,34.299789000000004,2017-01-03 02:34:00
34.299736,34.299736,2017-01-03 02:35:00
34.29977,34.29977,2017-01-03 02:36:00
34.299747,34.299747,2017-01-03 02:37:00
34.29974,34.29974,2017-01-03 02:38:00
34.299755,34.299755,2017-01-03 02:39:00
34.299725,34.299725,2017-01-03 02:40:00
34.299774,34.299774,2017-01-03 02:41:00
34.299744,34.299744,2017-01-03 02:42:00
34.299706,34.299706,2017-01-03 02:43:00
34.299713,34.299713,2017-01-03 02:44:00
34.299774,34.299774,2017-01-03 02:45:00
34.299751,34.299751,2017-01-03 02:46:00
34.299774,34.299774,2017-01-03 02:47:00
34.299709,34.299709,2017-01-03 02:48:00
34.299728,34.299728,2017-01-03 02:49:00
34.299728,34.299728,2017-01-03 02:50:00
34.299736,34.299736,2017-01-03 02:51:00
34.299706,34.299706,2017-01-03 02:52:00
34.299751,34.299751,2017-01-03 02:53:00
34.299736,34.299736,2017-01-03 02:54:00
34.299763,34.299763,2017-01-03 02:55:00
34.299786,34.299786,2017-01-03 02:56:00
34.299686,34.299686,2017-01-03 02:57:00
34.299763,34.299763,2017-01-03 02:58:00
34.299706,34.299706,2017-01-03 02:59:00
33.618156,33.618156,2017-01-03 03:00:00
33.618011,33.618011,2017-01-03 03:01:00
33.618183,33.618183,2017-01-03 03:02:00
33.618107,33.618107,2017-01-03 03:03:00
33.618145,33.618145,2017-01-03 03:04:00
33.61808,33.61808,2017-01-03 03:05:00
33.61813,33.61813,2017-01-03 03:06:00
33.618111,33.618111,2017-01-03 03:07:00
33.618153,33.618153,2017-01-03 03:08:00
33.618065,33.618065,2017-01-03 03:09:00
33.618156,33.618156,2017-01-03 03:10:00
33.618076,33.618076,2017-01-03 03:11:00
33.618164,33.618164,2017-01-03 03:12:00
33.618065,33.618065,2017-01-03 03:13:00
33.618118,33.618118,2017-01-03 03:14:00
33.618107,33.618107,2017-01-03 03:15:00
33.61816,33.61816,2017-01-03 03:16:00
33.618107,33.618107,2017-01-03 03:17:00
33.618122,33.618122,2017-01-03 03:18:00
33.618103000000005,33.618103000000005,2017-01-03 03:19:00
33.618088,33.618088,2017-01-03 03:20:00
33.618140999999994,33.618140999999994,2017-01-03 03:21:00
33.61808,33.61808,2017-01-03 03:22:00
33.618140999999994,33.618140999999994,2017-01-03 03:23:00
33.618107,33.618107,2017-01-03 03:24:00
33.618126000000004,33.618126000000004,2017-01-03 03:25:00
33.618092,33.618092,2017-01-03 03:26:00
33.61808,33.61808,2017-01-03 03:27:00
33.618095000000004,33.618095000000004,2017-01-03 03:28:00
33.618122,33.618122,2017-01-03 03:29:00
33.618107,33.618107,2017-01-03 03:30:00
33.618061,33.618061,2017-01-03 03:31:00
33.618084,33.618084,2017-01-03 03:32:00
33.618126000000004,33.618126000000004,2017-01-03 03:33:00
33.618137,33.618137,2017-01-03 03:34:00
33.618065,33.618065,2017-01-03 03:35:00
33.618114,33.618114,2017-01-03 03:36:00
33.618103000000005,33.618103000000005,2017-01-03 03:37:00
33.618092,33.618092,2017-01-03 03:38:00
33.618099,33.618099,2017-01-03 03:39:00
33.61808,33.61808,2017-01-03 03:40:00
33.618092,33.618092,2017-01-03 03:41:00
33.618095000000004,33.618095000000004,2017-01-03 03:42:00
33.618072999999995,33.618072999999995,2017-01-03 03:43:00
33.618061,33.618061,2017-01-03 03:44:00
33.618095000000004,33.618095000000004,2017-01-03 03:45:00
33.618134000000005,33.618134000000005,2017-01-03 03:46:00
33.618042,33.618042,2017-01-03 03:47:00
33.618107,33.618107,2017-01-03 03:48:00
33.618114,33.618114,2017-01-03 03:49:00
33.618099,33.618099,2017-01-03 03:50:00
33.618168,33.618168,2017-01-03 03:51:00
33.618076,33.618076,2017-01-03 03:52:00
33.618099,33.618099,2017-01-03 03:53:00
33.618111,33.618111,2017-01-03 03:54:00
33.618149,33.618149,2017-01-03 03:55:00
33.618088,33.618088,2017-01-03 03:56:00
33.618114,33.618114,2017-01-03 03:57:00
33.618095000000004,33.618095000000004,2017-01-03 03:58:00
33.618088,33.618088,2017-01-03 03:59:00
32.457207000000004,32.457207000000004,2017-01-03 04:00:00
32.457226,32.457226,2017-01-03 04:01:00
32.457233,32.457233,2017-01-03 04:02:00
32.457233,32.457233,2017-01-03 04:03:00
32.457264,32.457264,2017-01-03 04:04:00
32.457188,32.457188,2017-01-03 04:05:00
32.457207000000004,32.457207000000004,2017-01-03 04:06:00
32.457188,32.457188,2017-01-03 04:07:00
32.457214,32.457214,2017-01-03 04:08:00
32.45718,32.45718,2017-01-03 04:09:00
32.457256,32.457256,2017-01-03 04:10:00
32.457165,32.457165,2017-01-03 04:11:00
32.457214,32.457214,2017-01-03 04:12:00
32.457188,32.457188,2017-01-03 04:13:00
32.457302,32.457302,2017-01-03 04:14:00
32.457184000000005,32.457184000000005,2017-01-03 04:15:00
32.457188,32.457188,2017-01-03 04:16:00
32.457169,32.457169,2017-01-03 04:17:00
32.457190999999995,32.457190999999995,2017-01-03 04:18:00
32.457184000000005,32.457184000000005,2017-01-03 04:19:00
32.457249,32.457249,2017-01-03 04:20:00
32.457203,32.457203,2017-01-03 04:21:00
32.457256,32.457256,2017-01-03 04:22:00
32.457172,32.457172,2017-01-03 04:23:00
32.457237,32.457237,2017-01-03 04:24:00
32.457241,32.457241,2017-01-03 04:25:00
32.457211,32.457211,2017-01-03 04:26:00
32.457249,32.457249,2017-01-03 04:27:00
32.457226,32.457226,2017-01-03 04:28:00
32.457218,32.457218,2017-01-03 04:29:00
32.457268,32.457268,2017-01-03 04:30:00
32.457214,32.457214,2017-01-03 04:31:00
32.457172,32.457172,2017-01-03 04:32:00
32.457245,32.457245,2017-01-03 04:33:00
32.457237,32.457237,2017-01-03 04:34:00
32.457233,32.457233,2017-01-03 04:35:00
32.457172,32.457172,2017-01-03 04:36:00
32.457268,32.457268,2017-01-03 04:37:00
32.45715,32.45715,2017-01-03 04:38:00
32.457272,32.457272,2017-01-03 04:39:00
32.457195,32.457195,2017-01-03 04:40:00
32.457214,32.457214,2017-01-03 04:41:00
32.45718,32.45718,2017-01-03 04:42:00
32.457184000000005,32.457184000000005,2017-01-03 04:43:00
32.457188,32.457188,2017-01-03 04:44:00
32.457199,32.457199,2017-01-03 04:45:00
32.457233,32.457233,2017-01-03 04:46:00
32.457241,32.457241,2017-01-03 04:47:00
32.457233,32.457233,2017-01-03 04:48:00
32.457134,32.457134,2017-01-03 04:49:00
32.45723,32.45723,2017-01-03 04:50:00
32.457134,32.457134,2017-01-03 04:51:00
32.457253,32.457253,2017-01-03 04:52:00
32.457203,32.457203,2017-01-03 04:53:00
32.457221999999994,32.457221999999994,2017-01-03 04:54:00
32.457272,32.457272,2017-01-03 04:55:00
32.457226,32.457226,2017-01-03 04:56:00
32.457237,32.457237,2017-01-03 04:57:00
32.457211,32.457211,2017-01-03 04:58:00
32.457207000000004,32.457207000000004,2017-01-03 04:59:00
29.120768,29.120768,2017-01-03 05:00:00
29.120813,29.120813,2017-01-03 05:01:00
29.120756,29.120756,2017-01-03 05:02:00
29.120817,29.120817,2017-01-03 05:03:00
29.120747,29.120747,2017-01-03 05:04:00
29.120777,29.120777,2017-01-03 05:05:00
29.120739,29.120739,2017-01-03 05:06:00
29.120811,29.120811,2017-01-03 05:07:00
29.12068,29.12068,2017-01-03 05:08:00
29.120857,29.120857,2017-01-03 05:09:00
29.120693,29.120693,2017-01-03 05:10:00
29.120771,29.120771,2017-01-03 05:11:00
29.120722,29.120722,2017-01-03 05:12:00
29.120747,29.120747,2017-01-03 05:13:00
29.120676,29.120676,2017-01-03 05:14:00
29.120768,29.120768,2017-01-03 05:15:00
29.120781,29.120781,2017-01-03 05:16:00
29.120848,29.120848,2017-01-03 05:17:00
29.120785,29.120785,2017-01-03 05:18:00
29.120741,29.120741,2017-01-03 05:19:00
29.120756,29.120756,2017-01-03 05:20:00
29.120743,29.120743,2017-01-03 05:21:00
29.120771,29.120771,2017-01-03 05:22:00
29.120794,29.120794,2017-01-03 05:23:00
29.120737,29.120737,2017-01-03 05:24:00
29.120808,29.120808,2017-01-03 05:25:00
29.120752000000003,29.120752000000003,2017-01-03 05:26:00
29.1208,29.1208,2017-01-03 05:27:00
29.12075,29.12075,2017-01-03 05:28:00
29.12076,29.12076,2017-01-03 05:29:00
29.120722,29.120722,2017-01-03 05:30:00
29.120747,29.120747,2017-01-03 05:31:00
29.120790000000003,29.120790000000003,2017-01-03 05:32:00
29.120773,29.120773,2017-01-03 05:33:00
29.120764,29.120764,2017-01-03 05:34:00
29.120792,29.120792,2017-01-03 05:35:00
29.120756,29.120756,2017-01-03 05:36:00
29.120707,29.120707,2017-01-03 05:37:00
29.120808,29.120808,2017-01-03 05:38:00
29.120787,29.120787,2017-01-03 05:39:00
29.120811,29.120811,2017-01-03 05:40:00
29.120768,29.120768,2017-01-03 05:41:00
29.120783000000007,29.120783000000007,2017-01-03 05:42:00
29.120762,29.120762,2017-01-03 05:43:00
29.120737,29.120737,2017-01-03 05:44:00
29.12076,29.12076,2017-01-03 05:45:00
29.120781,29.120781,2017-01-03 05:46:00
29.120792,29.120792,2017-01-03 05:47:00
29.120705,29.120705,2017-01-03 05:48:00
29.120789,29.120789,2017-01-03 05:49:00
29.12072,29.12072,2017-01-03 05:50:00
29.120832,29.120832,2017-01-03 05:51:00
29.120815000000004,29.120815000000004,2017-01-03 05:52:00
29.120703,29.120703,2017-01-03 05:53:00
29.120749,29.120749,2017-01-03 05:54:00
29.120796,29.120796,2017-01-03 05:55:00
29.120779,29.120779,2017-01-03 05:56:00
29.120729,29.120729,2017-01-03 05:57:00
29.120743,29.120743,2017-01-03 05:58:00
29.120758,29.120758,2017-01-03 05:59:00
29.915165,29.915165,2017-01-03 06:00:00
29.915285,29.915285,2017-01-03 06:01:00
29.915243,29.915243,2017-01-03 06:02:00
29.915285,29.915285,2017-01-03 06:03:00
29.915213,29.915213,2017-01-03 06:04:00
29.915234,29.915234,2017-01-03 06:05:00
29.915201,29.915201,2017-01-03 06:06:00
29.915255,29.915255,2017-01-03 06:07:00
29.91523,29.91523,2017-01-03 06:08:00
29.915215000000003,29.915215000000003,2017-01-03 06:09:00
29.915239,29.915239,2017-01-03 06:10:00
29.915237,29.915237,2017-01-03 06:11:00
29.915241,29.915241,2017-01-03 06:12:00
29.915234,29.915234,2017-01-03 06:13:00
29.915268,29.915268,2017-01-03 06:14:00
29.915308000000003,29.915308000000003,2017-01-03 06:15:00
29.915207,29.915207,2017-01-03 06:16:00
29.915289,29.915289,2017-01-03 06:17:00
29.91522,29.91522,2017-01-03 06:18:00
29.9153,29.9153,2017-01-03 06:19:00
29.915167,29.915167,2017-01-03 06:20:00
29.915258,29.915258,2017-01-03 06:21:00
29.915216,29.915216,2017-01-03 06:22:00
29.915283,29.915283,2017-01-03 06:23:00
29.915228000000006,29.915228000000006,2017-01-03 06:24:00
29.915226,29.915226,2017-01-03 06:25:00
29.915201,29.915201,2017-01-03 06:26:00
29.915266,29.915266,2017-01-03 06:27:00
29.915184000000004,29.915184000000004,2017-01-03 06:28:00
29.915258,29.915258,2017-01-03 06:29:00
29.91523,29.91523,2017-01-03 06:30:00
29.915237,29.915237,2017-01-03 06:31:00
29.915222,29.915222,2017-01-03 06:32:00
29.915255,29.915255,2017-01-03 06:33:00
29.915293,29.915293,2017-01-03 06:34:00
29.915253000000003,29.915253000000003,2017-01-03 06:35:00
29.915232,29.915232,2017-01-03 06:36:00
29.915277000000003,29.915277000000003,2017-01-03 06:37:00
29.915190000000006,29.915190000000006,2017-01-03 06:38:00
29.915277000000003,29.915277000000003,2017-01-03 06:39:00
29.915226,29.915226,2017-01-03 06:40:00
29.915236,29.915236,2017-01-03 06:41:00
29.91526,29.91526,2017-01-03 06:42:00
29.9153,29.9153,2017-01-03 06:43:00
29.915297,29.915297,2017-01-03 06:44:00
29.915236,29.915236,2017-01-03 06:45:00
29.915251,29.915251,2017-01-03 06:46:00
29.915205,29.915205,2017-01-03 06:47:00
29.915247,29.915247,2017-01-03 06:48:00
29.915188,29.915188,2017-01-03 06:49:00
29.915251,29.915251,2017-01-03 06:50:00
29.915174,29.915174,2017-01-03 06:51:00
29.915249,29.915249,2017-01-03 06:52:00
29.915174,29.915174,2017-01-03 06:53:00
29.915352,29.915352,2017-01-03 06:54:00
29.915138,29.915138,2017-01-03 06:55:00
29.915318,29.915318,2017-01-03 06:56:00
29.915234,29.915234,2017-01-03 06:57:00
29.915287,29.915287,2017-01-03 06:58:00
29.915234,29.915234,2017-01-03 06:59:00
31.066399,31.066399,2017-01-03 07:00:00
31.066322,31.066322,2017-01-03 07:01:00
31.066374,31.066374,2017-01-03 07:02:00
31.066345,31.066345,2017-01-03 07:03:00
31.066395,31.066395,2017-01-03 07:04:00
31.066315000000003,31.066315000000003,2017-01-03 07:05:00
31.066317,31.066317,2017-01-03 07:06:00
31.066324,31.066324,2017-01-03 07:07:00
31.06632,31.06632,2017-01-03 07:08:00
31.066345,31.066345,2017-01-03 07:09:00
31.066334,31.066334,2017-01-03 07:10:00
31.066332,31.066332,2017-01-03 07:11:00
31.06632,31.06632,2017-01-03 07:12:00
31.066389,31.066389,2017-01-03 07:13:00
31.066278000000004,31.066278000000004,2017-01-03 07:14:00
31.066324,31.066324,2017-01-03 07:15:00
31.066362,31.066362,2017-01-03 07:16:00
31.066332,31.066332,2017-01-03 07:17:00
31.066328,31.066328,2017-01-03 07:18:00
31.066336,31.066336,2017-01-03 07:19:00
31.066383,31.066383,2017-01-03 07:20:00
31.06628,31.06628,2017-01-03 07:21:00
31.066336,31.066336,2017-01-03 07:22:00
31.066359,31.066359,2017-01-03 07:23:00
31.066315000000003,31.066315000000003,2017-01-03 07:24:00
31.066353000000003,31.066353000000003,2017-01-03 07:25:00
31.066381,31.066381,2017-01-03 07:26:00
31.066313,31.066313,2017-01-03 07:27:00
31.066336,31.066336,2017-01-03 07:28:00
31.06636,31.06636,2017-01-03 07:29:00
31.066353000000003,31.066353000000003,2017-01-03 07:30:00
31.066336,31.066336,2017-01-03 07:31:00
31.066341,31.066341,2017-01-03 07:32:00
31.066336,31.066336,2017-01-03 07:33:00
31.066395,31.066395,2017-01-03 07:34:00
31.066296,31.066296,2017-01-03 07:35:00
31.066362,31.066362,2017-01-03 07:36:00
31.066317,31.066317,2017-01-03 07:37:00
31.066315000000003,31.066315000000003,2017-01-03 07:38:00
31.066324,31.066324,2017-01-03 07:39:00
31.066311,31.066311,2017-01-03 07:40:00
31.066311,31.066311,2017-01-03 07:41:00
31.066328,31.066328,2017-01-03 07:42:00
31.066292,31.066292,2017-01-03 07:43:00
31.066370000000006,31.066370000000006,2017-01-03 07:44:00
31.066338,31.066338,2017-01-03 07:45:00
31.066338,31.066338,2017-01-03 07:46:00
31.066378000000004,31.066378000000004,2017-01-03 07:47:00
31.066309000000004,31.066309000000004,2017-01-03 07:48:00
31.066317,31.066317,2017-01-03 07:49:00
31.066311,31.066311,2017-01-03 07:50:00
31.066357,31.066357,2017-01-03 07:51:00
31.066286,31.066286,2017-01-03 07:52:00
31.066351,31.066351,2017-01-03 07:53:00
31.066315000000003,31.066315000000003,2017-01-03 07:54:00
31.066364,31.066364,2017-01-03 07:55:00
31.066267,31.066267,2017-01-03 07:56:00
31.066355,31.066355,2017-01-03 07:57:00
31.066271,31.066271,2017-01-03 07:58:00
31.066347,31.066347,2017-01-03 07:59:00
30.853456,30.853456,2017-01-03 08:00:00
30.853487,30.853487,2017-01-03 08:01:00
30.853521,30.853521,2017-01-03 08:02:00
30.853424,30.853424,2017-01-03 08:03:00
30.853437,30.853437,2017-01-03 08:04:00
30.8535,30.8535,2017-01-03 08:05:00
30.853437,30.853437,2017-01-03 08:06:00
30.853485,30.853485,2017-01-03 08:07:00
30.853426,30.853426,2017-01-03 08:08:00
30.853497,30.853497,2017-01-03 08:09:00
30.853426,30.853426,2017-01-03 08:10:00
30.853464,30.853464,2017-01-03 08:11:00
30.85342,30.85342,2017-01-03 08:12:00
30.853456,30.853456,2017-01-03 08:13:00
30.853456,30.853456,2017-01-03 08:14:00
30.85347,30.85347,2017-01-03 08:15:00
30.853418,30.853418,2017-01-03 08:16:00
30.853518,30.853518,2017-01-03 08:17:00
30.853436,30.853436,2017-01-03 08:18:00
30.853439,30.853439,2017-01-03 08:19:00
30.853401,30.853401,2017-01-03 08:20:00
30.853491,30.853491,2017-01-03 08:21:00
30.853424,30.853424,2017-01-03 08:22:00
30.85342,30.85342,2017-01-03 08:23:00
30.853403000000004,30.853403000000004,2017-01-03 08:24:00
30.853506,30.853506,2017-01-03 08:25:00
30.853401,30.853401,2017-01-03 08:26:00
30.853512,30.853512,2017-01-03 08:27:00
30.85343,30.85343,2017-01-03 08:28:00
30.853493,30.853493,2017-01-03 08:29:00
30.853357,30.853357,2017-01-03 08:30:00
30.853481,30.853481,2017-01-03 08:31:00
30.853409000000006,30.853409000000006,2017-01-03 08:32:00
30.85343,30.85343,2017-01-03 08:33:00
30.853386,30.853386,2017-01-03 08:34:00
30.853479,30.853479,2017-01-03 08:35:00
30.853453,30.853453,2017-01-03 08:36:00
30.853485,30.853485,2017-01-03 08:37:00
30.853392,30.853392,2017-01-03 08:38:00
30.853521,30.853521,2017-01-03 08:39:00
30.853445,30.853445,2017-01-03 08:40:00
30.853451,30.853451,2017-01-03 08:41:00
30.853462,30.853462,2017-01-03 08:42:00
30.853462,30.853462,2017-01-03 08:43:00
30.853437,30.853437,2017-01-03 08:44:00
30.853464,30.853464,2017-01-03 08:45:00
30.853476,30.853476,2017-01-03 08:46:00
30.853453,30.853453,2017-01-03 08:47:00
30.853422,30.853422,2017-01-03 08:48:00
30.853458000000003,30.853458000000003,2017-01-03 08:49:00
30.85347,30.85347,2017-01-03 08:50:00
30.853456,30.853456,2017-01-03 08:51:00
30.853489,30.853489,2017-01-03 08:52:00
30.853445,30.853445,2017-01-03 08:53:00
30.853472,30.853472,2017-01-03 08:54:00
30.853479,30.853479,2017-01-03 08:55:00
30.853407,30.853407,2017-01-03 08:56:00
30.853436,30.853436,2017-01-03 08:57:00
30.853485,30.853485,2017-01-03 08:58:00
30.853441,30.853441,2017-01-03 08:59:00
29.925007,29.925007,2017-01-03 09:00:00
29.924919,29.924919,2017-01-03 09:01:00
29.925005,29.925005,2017-01-03 09:02:00
29.924953,29.924953,2017-01-03 09:03:00
29.924986,29.924986,2017-01-03 09:04:00
29.92499,29.92499,2017-01-03 09:05:00
29.925001,29.925001,2017-01-03 09:06:00
29.924994,29.924994,2017-01-03 09:07:00
29.925003000000004,29.925003000000004,2017-01-03 09:08:00
29.924940000000007,29.924940000000007,2017-01-03 09:09:00
29.924984,29.924984,2017-01-03 09:10:00
29.924994,29.924994,2017-01-03 09:11:00
29.924963,29.924963,2017-01-03 09:12:00
29.924952,29.924952,2017-01-03 09:13:00
29.925009000000006,29.925009000000006,2017-01-03 09:14:00
29.924984,29.924984,2017-01-03 09:15:00
29.92499,29.92499,2017-01-03 09:16:00
29.924952,29.924952,2017-01-03 09:17:00
29.92495,29.92495,2017-01-03 09:18:00
29.924955,29.924955,2017-01-03 09:19:00
29.925028,29.925028,2017-01-03 09:20:00
29.924999,29.924999,2017-01-03 09:21:00
29.924976,29.924976,2017-01-03 09:22:00
29.92498,29.92498,2017-01-03 09:23:00
29.924959,29.924959,2017-01-03 09:24:00
29.924963,29.924963,2017-01-03 09:25:00
29.924957,29.924957,2017-01-03 09:26:00
29.924957,29.924957,2017-01-03 09:27:00
29.924921,29.924921,2017-01-03 09:28:00
29.924969,29.924969,2017-01-03 09:29:00
29.925014,29.925014,2017-01-03 09:30:00
29.924965000000004,29.924965000000004,2017-01-03 09:31:00
29.924894,29.924894,2017-01-03 09:32:00
29.924955,29.924955,2017-01-03 09:33:00
29.924917,29.924917,2017-01-03 09:34:00
29.925028,29.925028,2017-01-03 09:35:00
29.924963,29.924963,2017-01-03 09:36:00
29.924967,29.924967,2017-01-03 09:37:00
29.924997,29.924997,2017-01-03 09:38:00
29.924986,29.924986,2017-01-03 09:39:00
29.925003000000004,29.925003000000004,2017-01-03 09:40:00
29.924946,29.924946,2017-01-03 09:41:00
29.924971000000006,29.924971000000006,2017-01-03 09:42:00
29.924906,29.924906,2017-01-03 09:43:00
29.924919,29.924919,2017-01-03 09:44:00
29.924955,29.924955,2017-01-03 09:45:00
29.924974,29.924974,2017-01-03 09:46:00
29.924927,29.924927,2017-01-03 09:47:00
29.924961,29.924961,2017-01-03 09:48:00
29.924932,29.924932,2017-01-03 09:49:00
29.924973,29.924973,2017-01-03 09:50:00
29.924938,29.924938,2017-01-03 09:51:00
29.925009000000006,29.925009000000006,2017-01-03 09:52:00
