value,date
155.41933,2017-01-01 11:20:00
155.41863999999995,2017-01-01 11:21:00
155.41823,2017-01-01 11:22:00
155.41738999999995,2017-01-01 11:23:00
155.41867,2017-01-01 11:24:00
155.41676,2017-01-01 11:25:00
155.41835,2017-01-01 11:26:00
155.41859,2017-01-01 11:27:00
155.41812,2017-01-01 11:28:00
155.41902,2017-01-01 11:29:00
155.41718999999995,2017-01-01 11:30:00
155.41824,2017-01-01 11:31:00
155.41795,2017-01-01 11:32:00
155.41808999999995,2017-01-01 11:33:00
155.4193,2017-01-01 11:34:00
155.41783,2017-01-01 11:35:00
155.41881,2017-01-01 11:36:00
155.41727,2017-01-01 11:37:00
155.41968,2017-01-01 11:38:00
155.41765,2017-01-01 11:39:00
155.418,2017-01-01 11:40:00
155.41814,2017-01-01 11:41:00
155.41936,2017-01-01 11:42:00
155.41773999999995,2017-01-01 11:43:00
155.41965,2017-01-01 11:44:00
155.41763,2017-01-01 11:45:00
155.41863999999995,2017-01-01 11:46:00
155.41828999999996,2017-01-01 11:47:00
155.41818,2017-01-01 11:48:00
155.41704,2017-01-01 11:49:00
155.41748,2017-01-01 11:50:00
155.41705,2017-01-01 11:51:00
155.41866000000005,2017-01-01 11:52:00
155.41893000000005,2017-01-01 11:53:00
155.41896,2017-01-01 11:54:00
155.41743,2017-01-01 11:55:00
155.41808999999995,2017-01-01 11:56:00
155.4187,2017-01-01 11:57:00
155.41779,2017-01-01 11:58:00
155.4176,2017-01-01 11:59:00
128.32256999999998,2017-01-01 12:00:00
128.32346,2017-01-01 12:01:00
128.32162,2017-01-01 12:02:00
128.32372,2017-01-01 12:03:00
128.32169,2017-01-01 12:04:00
128.32381,2017-01-01 12:05:00
128.32312,2017-01-01 12:06:00
128.3246,2017-01-01 12:07:00
128.32269,2017-01-01 12:08:00
128.32312,2017-01-01 12:09:00
128.32289,2017-01-01 12:10:00
128.32378,2017-01-01 12:11:00
128.32249,2017-01-01 12:12:00
128.32318,2017-01-01 12:13:00
128.32277,2017-01-01 12:14:00
128.32453999999998,2017-01-01 12:15:00
128.32182,2017-01-01 12:16:00
128.32413,2017-01-01 12:17:00
128.32237,2017-01-01 12:18:00
128.3237,2017-01-01 12:19:00
128.32376000000002,2017-01-01 12:20:00
128.32326,2017-01-01 12:21:00
128.32275,2017-01-01 12:22:00
128.32469,2017-01-01 12:23:00
128.32365,2017-01-01 12:24:00
128.32442,2017-01-01 12:25:00
128.32295,2017-01-01 12:26:00
128.32245,2017-01-01 12:27:00
128.3241,2017-01-01 12:28:00
128.32306,2017-01-01 12:29:00
128.32359,2017-01-01 12:30:00
128.32468,2017-01-01 12:31:00
128.32289,2017-01-01 12:32:00
128.32238999999998,2017-01-01 12:33:00
128.32474,2017-01-01 12:34:00
128.3246,2017-01-01 12:35:00
128.3233,2017-01-01 12:36:00
128.32318,2017-01-01 12:37:00
128.3231,2017-01-01 12:38:00
128.32312,2017-01-01 12:39:00
128.3224,2017-01-01 12:40:00
128.32388,2017-01-01 12:41:00
128.32361,2017-01-01 12:42:00
128.32506,2017-01-01 12:43:00
