value,date
7.593590100000002e-07,2017-01-01 00:00:00
0.0001734892,2017-01-01 00:01:00
6.7841739e-07,2017-01-01 00:02:00
0.00014517756,2017-01-01 00:03:00
5.3417796e-05,2017-01-01 00:04:00
1.3603592e-06,2017-01-01 00:05:00
8.7545093e-05,2017-01-01 00:06:00
1.6330073999999996e-06,2017-01-01 00:07:00
8.616801600000001e-05,2017-01-01 00:08:00
2.5280292000000004e-07,2017-01-01 00:09:00
0.00014498174999999998,2017-01-01 00:10:00
2.2980245e-07,2017-01-01 00:11:00
0.00014475973,2017-01-01 00:12:00
7.7021525e-08,2017-01-01 00:13:00
2.9008525e-05,2017-01-01 00:14:00
1.3345174e-05,2017-01-01 00:15:00
0.0001510048,2017-01-01 00:16:00
3.3681203999999995e-08,2017-01-01 00:17:00
0.00014488094999999998,2017-01-01 00:18:00
8.1190478e-07,2017-01-01 00:19:00
0.00017346503,2017-01-01 00:20:00
2.3239832e-07,2017-01-01 00:21:00
0.00014497236000000002,2017-01-01 00:22:00
2.3781307000000006e-07,2017-01-01 00:23:00
0.00014475605,2017-01-01 00:24:00
7.3883349e-08,2017-01-01 00:25:00
2.900708e-05,2017-01-01 00:26:00
4.2317599e-05,2017-01-01 00:27:00
0.00012987823,2017-01-01 00:28:00
4.0181919e-07,2017-01-01 00:29:00
8.7104127e-05,2017-01-01 00:30:00
1.0443971e-06,2017-01-01 00:31:00
0.00014534593,2017-01-01 00:32:00
4.1407435e-07,2017-01-01 00:33:00
0.00014467497,2017-01-01 00:34:00
5.0147145e-07,2017-01-01 00:35:00
0.00014509616,2017-01-01 00:36:00
6.2764099e-07,2017-01-01 00:37:00
0.00014457671,2017-01-01 00:38:00
7.891501499999999e-08,2017-01-01 00:39:00
2.8936785e-05,2017-01-01 00:40:00
0.00010023145,2017-01-01 00:41:00
5.969148000000001e-08,2017-01-01 00:42:00
0.00014483798999999998,2017-01-01 00:43:00
1.4364687e-07,2017-01-01 00:44:00
8.6985354e-05,2017-01-01 00:45:00
9.4436064e-07,2017-01-01 00:46:00
0.0001452999,2017-01-01 00:47:00
0.00010098788,2017-01-01 00:48:00
9.1524448e-08,2017-01-01 00:49:00
0.00014482335,2017-01-01 00:50:00
3.6504093e-07,2017-01-01 00:51:00
0.00014469752,2017-01-01 00:52:00
2.4032394e-08,2017-01-01 00:53:00
0.00014487651000000002,2017-01-01 00:54:00
8.157079499999998e-07,2017-01-01 00:55:00
0.00014449019,2017-01-01 00:56:00
0.00011221386999999997,2017-01-01 00:57:00
4.3744137e-07,2017-01-01 00:58:00
0.00014506669,2017-01-01 00:59:00
8.8028719e-05,2017-01-01 01:00:00
4.5588877e-07,2017-01-01 01:01:00
0.00014465573,2017-01-01 01:02:00
9.2873634e-05,2017-01-01 01:03:00
7.4693389e-07,2017-01-01 01:04:00
5.7602559999999994e-05,2017-01-01 01:05:00
3.7650224e-07,2017-01-01 01:06:00
0.00014503866000000002,2017-01-01 01:07:00
1.8124895e-07,2017-01-01 01:08:00
0.00017375516,2017-01-01 01:09:00
3.7071297e-07,2017-01-01 01:10:00
0.0001446949,2017-01-01 01:11:00
2.1809551e-08,2017-01-01 01:12:00
0.00014487548999999998,2017-01-01 01:13:00
1.7555655999999998e-07,2017-01-01 01:14:00
0.00014494621000000002,2017-01-01 01:15:00
2.3573322e-07,2017-01-01 01:16:00
8.7027722e-05,2017-01-01 01:17:00
1.7458682e-06,2017-01-01 01:18:00
5.8749356e-05,2017-01-01 01:19:00
2.6883305e-07,2017-01-01 01:20:00
0.00014498913,2017-01-01 01:21:00
2.7222953000000004e-07,2017-01-01 01:22:00
0.00017396378000000002,2017-01-01 01:23:00
6.1714417e-07,2017-01-01 01:24:00
0.00014458153999999995,2017-01-01 01:25:00
5.7172804e-07,2017-01-01 01:26:00
0.00014460244,2017-01-01 01:27:00
4.3987907e-07,2017-01-01 01:28:00
0.00014506781,2017-01-01 01:29:00
1.5637905999999998e-07,2017-01-01 01:30:00
8.6847329e-05,2017-01-01 01:31:00
1.4735411000000004e-06,2017-01-01 01:32:00
0.00014418756,2017-01-01 01:33:00
5.686887e-05,2017-01-01 01:34:00
2.4487363e-06,2017-01-01 01:35:00
8.5792744e-05,2017-01-01 01:36:00
7.086136999999998e-07,2017-01-01 01:37:00
0.00014519143999999998,2017-01-01 01:38:00
0.00010541607,2017-01-01 01:39:00
3.6481961e-07,2017-01-01 01:40:00
0.00014503329,2017-01-01 01:41:00
3.0977662e-07,2017-01-01 01:42:00
0.00017398105,2017-01-01 01:43:00
6.0237574e-07,2017-01-01 01:44:00
0.00014458834,2017-01-01 01:45:00
4.2790253e-07,2017-01-01 01:46:00
0.00014506231,2017-01-01 01:47:00
1.6107848e-07,2017-01-01 01:48:00
8.684516799999999e-05,2017-01-01 01:49:00
1.5933222e-06,2017-01-01 01:50:00
8.765226800000001e-05,2017-01-01 01:51:00
1.7719625000000002e-08,2017-01-01 01:52:00
0.0001448573,2017-01-01 01:53:00
3.3604259999999994e-07,2017-01-01 01:54:00
8.6764674e-05,2017-01-01 01:55:00
7.5818542e-07,2017-01-01 01:56:00
3.4879804e-07,2017-01-01 01:57:00
2.9133553000000007e-05,2017-01-01 01:58:00
0.00018724124,2017-01-01 01:59:00
1.7645286e-07,2017-01-01 02:00:00
8.7000444e-05,2017-01-01 02:01:00
1.910613e-07,2017-01-01 02:02:00
0.00014495334,2017-01-01 02:03:00
2.540429e-07,2017-01-01 02:04:00
0.00014474858,2017-01-01 02:05:00
1.0604068e-06,2017-01-01 02:06:00
0.00014535329,2017-01-01 02:07:00
5.815798499999999e-07,2017-01-01 02:08:00
2.9240642e-05,2017-01-01 02:09:00
4.242505e-05,2017-01-01 02:10:00
7.7428282e-05,2017-01-01 02:11:00
9.3450956e-07,2017-01-01 02:12:00
0.00014529537,2017-01-01 02:13:00
5.3242275e-07,2017-01-01 02:14:00
0.00014511038999999998,2017-01-01 02:15:00
1.2007138000000002e-07,2017-01-01 02:16:00
0.00017378331,2017-01-01 02:17:00
3.4668452e-07,2017-01-01 02:18:00
0.00014470596,2017-01-01 02:19:00
5.2779137e-07,2017-01-01 02:20:00
