date,value
2017-01-06 10:53:00,11.36
2017-01-06 10:54:00,11.12
2017-01-06 10:55:00,10.88
2017-01-06 10:56:00,10.64
2017-01-06 10:57:00,10.4
2017-01-06 10:58:00,11.06
2017-01-06 10:59:00,11.72
2017-01-06 11:00:00,12.38
2017-01-06 11:01:00,13.04
2017-01-06 11:02:00,13.7
2017-01-06 11:03:00,17.3
2017-01-06 11:04:00,18.35
2017-01-06 11:05:00,19.4
2017-01-06 11:06:00,20.45
2017-01-06 11:07:00,21.5
2017-01-06 11:08:00,22.55
2017-01-06 11:09:00,23.6
2017-01-06 11:10:00,26.0
2017-01-06 11:11:00,24.85
2017-01-06 11:12:00,23.7
2017-01-06 11:13:00,22.55
2017-01-06 11:14:00,21.4
2017-01-06 11:15:00,20.25
2017-01-06 11:16:00,19.1
2017-01-06 11:17:00,48.1
2017-01-06 11:18:00,40.9
2017-01-06 11:19:00,33.7
2017-01-06 11:20:00,27.4
2017-01-06 11:21:00,26.0222
2017-01-06 11:22:00,24.6444
2017-01-06 11:23:00,23.2667
2017-01-06 11:24:00,21.8889
2017-01-06 11:25:00,20.5111
2017-01-06 11:26:00,19.1333
2017-01-06 11:27:00,17.7556
2017-01-06 11:28:00,16.3778
2017-01-06 11:29:00,15.0
2017-01-06 11:30:00,10.6
2017-01-06 11:31:00,11.6
2017-01-06 11:32:00,12.6
2017-01-06 11:33:00,13.6
2017-01-06 11:34:00,13.4
2017-01-06 11:35:00,14.1333
2017-01-06 11:36:00,14.8667
2017-01-06 11:37:00,15.6
2017-01-06 11:38:00,17.7875
2017-01-06 11:39:00,19.975
2017-01-06 11:40:00,22.1625
2017-01-06 11:41:00,24.35
2017-01-06 11:42:00,26.5375
2017-01-06 11:43:00,28.725
2017-01-06 11:44:00,30.9125
2017-01-06 11:45:00,33.1
2017-01-06 11:46:00,26.8333
2017-01-06 11:47:00,20.5667
2017-01-06 11:48:00,14.3
2017-01-06 11:49:00,20.5
2017-01-06 11:50:00,20.45
2017-01-06 11:51:00,20.4
2017-01-06 11:52:00,20.35
2017-01-06 11:53:00,20.3
2017-01-06 11:54:00,20.25
2017-01-06 11:55:00,20.2
2017-01-06 11:56:00,30.3
2017-01-06 11:57:00,27.8
2017-01-06 11:58:00,28.4167
2017-01-06 11:59:00,29.0333
2017-01-06 12:00:00,29.65
2017-01-06 12:01:00,30.2667
2017-01-06 12:02:00,30.8833
2017-01-06 12:03:00,31.5
2017-01-06 12:04:00,30.2833
2017-01-06 12:05:00,29.0667
2017-01-06 12:06:00,27.85
2017-01-06 12:07:00,26.6333
2017-01-06 12:08:00,25.4167
2017-01-06 12:09:00,24.2
2017-01-06 12:10:00,21.5
2017-01-06 12:11:00,23.3
2017-01-06 12:12:00,25.1
2017-01-06 12:13:00,26.9
2017-01-06 12:14:00,29.4
2017-01-06 12:15:00,31.9
2017-01-06 12:16:00,29.6
2017-01-06 12:17:00,31.6
2017-01-06 12:18:00,30.62
2017-01-06 12:19:00,29.64
2017-01-06 12:20:00,28.66
2017-01-06 12:21:00,27.68
2017-01-06 12:22:00,26.7
2017-01-06 12:23:00,14.3
2017-01-06 12:24:00,16.0667
2017-01-06 12:25:00,17.8333
2017-01-06 12:26:00,19.6
2017-01-06 12:27:00,21.3667
2017-01-06 12:28:00,23.1333
2017-01-06 12:29:00,24.9
2017-01-06 12:30:00,31.1
2017-01-06 12:31:00,32.1333
2017-01-06 12:32:00,33.1667
2017-01-06 12:33:00,34.2
2017-01-06 12:34:00,34.0
2017-01-06 12:35:00,33.8
2017-01-06 12:36:00,33.6
2017-01-06 12:37:00,33.4
2017-01-06 12:38:00,33.2
2017-01-06 12:39:00,28.8333
2017-01-06 12:40:00,24.4667
2017-01-06 12:41:00,20.1
2017-01-06 12:42:00,23.4
2017-01-06 12:43:00,25.5
2017-01-06 12:44:00,27.6
2017-01-06 12:45:00,29.7
2017-01-06 12:46:00,31.8
2017-01-06 12:47:00,26.9
2017-01-06 12:48:00,26.8
2017-01-06 12:49:00,27.65
2017-01-06 12:50:00,28.5
2017-01-06 12:51:00,29.35
2017-01-06 12:52:00,30.2
2017-01-06 12:53:00,23.7
2017-01-06 12:54:00,24.275
2017-01-06 12:55:00,24.85
2017-01-06 12:56:00,25.425
2017-01-06 12:57:00,26.0
2017-01-06 12:58:00,25.1167
2017-01-06 12:59:00,24.2333
2017-01-06 13:00:00,23.35
2017-01-06 13:01:00,22.4667
2017-01-06 13:02:00,21.5833
2017-01-06 13:03:00,20.7
2017-01-06 13:04:00,20.7
2017-01-06 13:05:00,20.6
2017-01-06 13:06:00,20.5
2017-01-06 13:07:00,20.4
2017-01-06 13:08:00,20.3
2017-01-06 13:09:00,18.9
2017-01-06 13:10:00,19.05
2017-01-06 13:11:00,19.2
2017-01-06 13:12:00,19.35
2017-01-06 13:13:00,19.5
2017-01-06 13:14:00,22.7
2017-01-06 13:15:00,20.45
2017-01-06 13:16:00,18.2
2017-01-06 13:17:00,15.95
2017-01-06 13:18:00,13.7
2017-01-06 13:19:00,17.0
2017-01-06 13:20:00,19.5
2017-01-06 13:21:00,19.1
2017-01-06 13:22:00,18.7
2017-01-06 13:23:00,18.3
2017-01-06 13:24:00,17.9
2017-01-06 13:25:00,17.5
2017-01-06 13:26:00,15.95
2017-01-06 13:27:00,14.4
2017-01-06 13:28:00,12.85
2017-01-06 13:29:00,11.3
2017-01-06 13:30:00,10.8
2017-01-06 13:31:00,10.3
2017-01-06 13:32:00,9.8
2017-01-06 13:33:00,9.3
2017-01-06 13:34:00,8.4
2017-01-06 13:35:00,9.45
2017-01-06 13:36:00,10.5
2017-01-06 13:37:00,9.7
2017-01-06 13:38:00,8.9
2017-01-06 13:39:00,10.05
2017-01-06 13:40:00,11.2
2017-01-06 13:41:00,8.1
2017-01-06 13:42:00,9.53333
2017-01-06 13:43:00,10.9667
2017-01-06 13:44:00,12.4
2017-01-06 13:45:00,9.6
2017-01-06 13:46:00,13.7
2017-01-06 13:47:00,13.6167
2017-01-06 13:48:00,13.5333
2017-01-06 13:49:00,13.45
2017-01-06 13:50:00,13.3667
2017-01-06 13:51:00,13.2833
2017-01-06 13:52:00,13.2
2017-01-06 13:53:00,13.0
2017-01-06 13:54:00,11.45
2017-01-06 13:55:00,9.9
2017-01-06 13:56:00,8.35
2017-01-06 13:57:00,6.8
2017-01-06 13:58:00,8.15
2017-01-06 13:59:00,9.5
2017-01-06 14:00:00,10.85
2017-01-06 14:01:00,12.2
2017-01-06 14:02:00,13.55
2017-01-06 14:03:00,14.9
2017-01-06 14:04:00,14.575
2017-01-06 14:05:00,14.25
2017-01-06 14:06:00,13.925
2017-01-06 14:07:00,13.6
2017-01-06 14:08:00,12.325
2017-01-06 14:09:00,11.05
2017-01-06 14:10:00,9.775
2017-01-06 14:11:00,8.5
2017-01-06 14:12:00,5.8
2017-01-06 14:13:00,6.7
2017-01-06 14:14:00,10.5667
2017-01-06 14:15:00,14.4333
2017-01-06 14:16:00,18.3
2017-01-06 14:17:00,26.2
2017-01-06 14:18:00,17.2
2017-01-06 14:19:00,21.3
2017-01-06 14:20:00,22.9
2017-01-06 14:21:00,24.5
2017-01-06 14:22:00,26.1
2017-01-06 14:23:00,27.7
2017-01-06 14:24:00,29.3
2017-01-06 14:25:00,24.1
2017-01-06 14:26:00,18.9
2017-01-06 14:27:00,13.7
2017-01-06 14:28:00,11.5
2017-01-06 14:29:00,9.3
2017-01-06 14:30:00,11.8
2017-01-06 14:31:00,10.8667
2017-01-06 14:32:00,9.93333
2017-01-06 14:33:00,9.0
2017-01-06 14:34:00,11.1
2017-01-06 14:35:00,10.2667
2017-01-06 14:36:00,9.43333
2017-01-06 14:37:00,8.6
2017-01-06 14:38:00,10.9
2017-01-06 14:39:00,11.5
2017-01-06 14:40:00,10.1
2017-01-06 14:41:00,8.7
2017-01-06 14:42:00,7.3
2017-01-06 14:43:00,6.5
2017-01-06 14:44:00,9.93333
2017-01-06 14:45:00,13.3667
2017-01-06 14:46:00,16.8
2017-01-06 14:47:00,16.1
2017-01-06 14:48:00,10.0
2017-01-06 14:49:00,10.28
2017-01-06 14:50:00,10.56
2017-01-06 14:51:00,10.84
2017-01-06 14:52:00,11.12
2017-01-06 14:53:00,11.4
2017-01-06 14:54:00,11.2
2017-01-06 14:55:00,11.0
2017-01-06 14:56:00,10.8
2017-01-06 14:57:00,14.3
2017-01-06 14:58:00,17.8
2017-01-06 14:59:00,21.3
2017-01-06 15:00:00,24.8
2017-01-06 15:01:00,28.3
2017-01-06 15:02:00,31.8
2017-01-06 15:03:00,35.3
2017-01-06 15:04:00,33.64
2017-01-06 15:05:00,31.98
2017-01-06 15:06:00,30.32
2017-01-06 15:07:00,28.66
2017-01-06 15:08:00,27.0
2017-01-06 15:09:00,25.34
2017-01-06 15:10:00,23.68
2017-01-06 15:11:00,22.02
2017-01-06 15:12:00,20.36
2017-01-06 15:13:00,18.7
2017-01-06 15:14:00,20.2
2017-01-06 15:15:00,20.74
2017-01-06 15:16:00,21.28
2017-01-06 15:17:00,21.82
2017-01-06 15:18:00,22.36
2017-01-06 15:19:00,22.9
2017-01-06 15:20:00,22.7
2017-01-06 15:21:00,20.5
2017-01-06 15:22:00,21.7
2017-01-06 15:23:00,22.9
2017-01-06 15:24:00,24.1
2017-01-06 15:25:00,25.3
2017-01-06 15:26:00,24.1091
2017-01-06 15:27:00,22.9182
2017-01-06 15:28:00,21.7273
2017-01-06 15:29:00,20.5364
2017-01-06 15:30:00,19.3455
2017-01-06 15:31:00,18.1545
2017-01-06 15:32:00,16.9636
2017-01-06 15:33:00,15.7727
2017-01-06 15:34:00,14.5818
2017-01-06 15:35:00,13.3909
2017-01-06 15:36:00,12.2
2017-01-06 15:37:00,12.475
2017-01-06 15:38:00,12.75
2017-01-06 15:39:00,13.025
2017-01-06 15:40:00,13.3
2017-01-06 15:41:00,13.7
2017-01-06 15:42:00,14.1
2017-01-06 15:43:00,12.875
2017-01-06 15:44:00,11.65
2017-01-06 15:45:00,10.425
2017-01-06 15:46:00,9.2
2017-01-06 15:47:00,9.0
2017-01-06 15:48:00,11.55
2017-01-06 15:49:00,14.1
2017-01-06 15:50:00,13.78
2017-01-06 15:51:00,13.46
2017-01-06 15:52:00,13.14
2017-01-06 15:53:00,12.82
2017-01-06 15:54:00,12.5
2017-01-06 15:55:00,12.2
2017-01-06 15:56:00,9.25
2017-01-06 15:57:00,6.3
2017-01-06 15:58:00,3.6
2017-01-06 15:59:00,6.44
2017-01-06 16:00:00,9.28
2017-01-06 16:01:00,12.12
2017-01-06 16:02:00,14.96
2017-01-06 16:03:00,17.8
2017-01-06 16:04:00,17.975
2017-01-06 16:05:00,18.15
2017-01-06 16:06:00,18.325
2017-01-06 16:07:00,18.5
2017-01-06 16:08:00,18.4
2017-01-06 16:09:00,16.6
2017-01-06 16:10:00,15.9
2017-01-06 16:11:00,15.2
2017-01-06 16:12:00,14.5
2017-01-06 16:13:00,13.8
2017-01-06 16:14:00,13.1
2017-01-06 16:15:00,7.3
2017-01-06 16:16:00,8.36667
2017-01-06 16:17:00,9.43333
2017-01-06 16:18:00,10.5
2017-01-06 16:19:00,11.5667
2017-01-06 16:20:00,12.6333
2017-01-06 16:21:00,13.7
2017-01-06 16:22:00,10.5
2017-01-06 16:23:00,12.1
2017-01-06 16:24:00,13.7
2017-01-06 16:25:00,15.3
2017-01-06 16:26:00,16.9
2017-01-06 16:27:00,18.5
2017-01-06 16:28:00,20.1
2017-01-06 16:29:00,19.5667
2017-01-06 16:30:00,19.0333
2017-01-06 16:31:00,18.5
2017-01-06 16:32:00,13.2
2017-01-06 16:33:00,16.9667
2017-01-06 16:34:00,20.7333
2017-01-06 16:35:00,24.5
2017-01-06 16:36:00,24.18
2017-01-06 16:37:00,23.86
2017-01-06 16:38:00,23.54
2017-01-06 16:39:00,23.22
2017-01-06 16:40:00,22.9
2017-01-06 16:41:00,20.2
2017-01-06 16:42:00,17.8
2017-01-06 16:43:00,15.4
2017-01-06 16:44:00,14.82
2017-01-06 16:45:00,14.24
2017-01-06 16:46:00,13.66
2017-01-06 16:47:00,13.08
2017-01-06 16:48:00,12.5
2017-01-06 16:49:00,15.6
2017-01-06 16:50:00,14.0
2017-01-06 16:51:00,14.3
2017-01-06 16:52:00,14.8
2017-01-06 16:53:00,15.3
2017-01-06 16:54:00,15.8
2017-01-06 16:55:00,16.3
2017-01-06 16:56:00,16.8
2017-01-06 16:57:00,13.95
2017-01-06 16:58:00,11.1
2017-01-06 16:59:00,10.7
2017-01-06 17:00:00,10.3
2017-01-06 17:01:00,25.6
2017-01-06 17:02:00,40.9
2017-01-06 17:03:00,56.2
2017-01-06 17:04:00,57.675
2017-01-06 17:05:00,59.15
2017-01-06 17:06:00,60.625
2017-01-06 17:07:00,62.1
2017-01-06 17:08:00,59.6
2017-01-06 17:09:00,57.8
2017-01-06 17:10:00,56.0
2017-01-06 17:11:00,57.25
2017-01-06 17:12:00,58.5
2017-01-06 17:13:00,58.05
2017-01-06 17:14:00,57.6
2017-01-06 17:15:00,57.65
2017-01-06 17:16:00,57.7
2017-01-06 17:17:00,57.75
2017-01-06 17:18:00,57.8
2017-01-06 17:19:00,57.4333
2017-01-06 17:20:00,57.0667
2017-01-06 17:21:00,56.7
2017-01-06 17:22:00,57.4
2017-01-06 17:23:00,58.1
2017-01-06 17:24:00,58.8
2017-01-06 17:25:00,59.5
2017-01-06 17:26:00,58.35
2017-01-06 17:27:00,57.2
2017-01-06 17:28:00,57.425
2017-01-06 17:29:00,57.65
2017-01-06 17:30:00,57.875
2017-01-06 17:31:00,58.1
2017-01-06 17:32:00,57.1667
2017-01-06 17:33:00,56.2333
2017-01-06 17:34:00,55.3
2017-01-06 17:35:00,56.05
2017-01-06 17:36:00,56.8
2017-01-06 17:37:00,57.55
2017-01-06 17:38:00,58.3
2017-01-06 17:39:00,61.0
2017-01-06 17:40:00,61.05
2017-01-06 17:41:00,61.1
2017-01-06 17:42:00,61.15
2017-01-06 17:43:00,61.2
2017-01-06 17:44:00,60.4
2017-01-06 17:45:00,59.6
2017-01-06 17:46:00,58.8
2017-01-06 17:47:00,58.5
2017-01-06 17:48:00,58.2
2017-01-06 17:49:00,57.9
2017-01-06 17:50:00,56.5
2017-01-06 17:51:00,58.0333
2017-01-06 17:52:00,59.5667
2017-01-06 17:53:00,61.1
2017-01-06 17:54:00,60.5125
2017-01-06 17:55:00,59.925
2017-01-06 17:56:00,59.3375
2017-01-06 17:57:00,58.75
2017-01-06 17:58:00,58.1625
2017-01-06 17:59:00,57.575
2017-01-06 18:00:00,56.9875
2017-01-06 18:01:00,56.4
2017-01-06 18:02:00,57.875
2017-01-06 18:03:00,59.35
2017-01-06 18:04:00,60.825
2017-01-06 18:05:00,62.3
2017-01-06 18:06:00,63.2333
2017-01-06 18:07:00,64.1667
2017-01-06 18:08:00,65.1
2017-01-06 18:09:00,65.125
2017-01-06 18:10:00,65.15
2017-01-06 18:11:00,65.175
2017-01-06 18:12:00,65.2
2017-01-06 18:13:00,65.7
2017-01-06 18:14:00,65.5333
2017-01-06 18:15:00,65.3667
2017-01-06 18:16:00,65.2
2017-01-06 18:17:00,65.7
2017-01-06 18:18:00,64.4
2017-01-06 18:19:00,63.325
2017-01-06 18:20:00,62.25
2017-01-06 18:21:00,61.175
2017-01-06 18:22:00,60.1
2017-01-06 18:23:00,61.8
2017-01-06 18:24:00,62.8
2017-01-06 18:25:00,62.25
2017-01-06 18:26:00,61.7
2017-01-06 18:27:00,61.1
2017-01-06 18:28:00,67.7
2017-01-06 18:29:00,65.4667
2017-01-06 18:30:00,63.2333
2017-01-06 18:31:00,61.0
2017-01-06 18:32:00,61.5
2017-01-06 18:33:00,61.6
2017-01-06 18:34:00,61.7
2017-01-06 18:35:00,61.8
2017-01-06 18:36:00,61.9
2017-01-06 18:37:00,62.0
2017-01-06 18:38:00,62.1
2017-01-06 18:39:00,59.0333
2017-01-06 18:40:00,55.9667
2017-01-06 18:41:00,52.9
2017-01-06 18:42:00,51.9
2017-01-06 18:43:00,50.9
2017-01-06 18:44:00,47.3
2017-01-06 18:45:00,48.25
2017-01-06 18:46:00,49.2
2017-01-06 18:47:00,56.2
2017-01-06 18:48:00,53.3
2017-01-06 18:49:00,55.15
2017-01-06 18:50:00,57.0
2017-01-06 18:51:00,55.5
2017-01-06 18:52:00,56.9
2017-01-06 18:53:00,58.3
2017-01-06 18:54:00,57.9
2017-01-06 18:55:00,61.9
2017-01-06 18:56:00,54.7
2017-01-06 18:57:00,57.5
2017-01-06 18:58:00,56.9667
2017-01-06 18:59:00,56.4333
2017-01-06 19:00:00,55.9
2017-01-06 19:01:00,57.0
2017-01-06 19:02:00,58.1
2017-01-06 19:03:00,59.2
2017-01-06 19:04:00,58.9
2017-01-06 19:05:00,58.6
2017-01-06 19:06:00,58.3
2017-01-06 19:07:00,64.2
2017-01-06 19:08:00,47.8667
2017-01-06 19:09:00,31.5333
2017-01-06 19:10:00,15.2
2017-01-06 19:11:00,14.8
2017-01-06 19:12:00,12.2
2017-01-06 19:13:00,9.6
2017-01-06 19:14:00,7.0
2017-01-06 19:15:00,7.2
2017-01-06 19:16:00,7.4
2017-01-06 19:17:00,6.4
2017-01-06 19:18:00,8.6
2017-01-06 19:19:00,7.86667
2017-01-06 19:20:00,7.13333
2017-01-06 19:21:00,6.4
2017-01-06 19:22:00,5.66667
2017-01-06 19:23:00,4.93333
2017-01-06 19:24:00,4.2
2017-01-06 19:25:00,7.6
2017-01-06 19:26:00,11.0
2017-01-06 19:27:00,14.4
2017-01-06 19:28:00,17.8
2017-01-06 19:29:00,21.2
2017-01-06 19:30:00,18.95
2017-01-06 19:31:00,16.7
2017-01-06 19:32:00,14.45
2017-01-06 19:33:00,12.2
2017-01-06 19:34:00,11.1
2017-01-06 19:35:00,9.3
2017-01-06 19:36:00,7.5
2017-01-06 19:37:00,7.925
2017-01-06 19:38:00,8.35
2017-01-06 19:39:00,8.775
2017-01-06 19:40:00,9.2
2017-01-06 19:41:00,11.4
2017-01-06 19:42:00,11.8667
2017-01-06 19:43:00,12.3333
2017-01-06 19:44:00,12.8
2017-01-06 19:45:00,10.6333
2017-01-06 19:46:00,8.46667
2017-01-06 19:47:00,6.3
2017-01-06 19:48:00,9.1
2017-01-06 19:49:00,8.8
2017-01-06 19:50:00,8.5
2017-01-06 19:51:00,8.2
2017-01-06 19:52:00,7.4
2017-01-06 19:53:00,7.9
2017-01-06 19:54:00,8.4
2017-01-06 19:55:00,8.9
2017-01-06 19:56:00,8.68
2017-01-06 19:57:00,8.46
2017-01-06 19:58:00,8.24
2017-01-06 19:59:00,8.02
2017-01-06 20:00:00,7.8
2017-01-06 20:01:00,8.53333
2017-01-06 20:02:00,9.26667
2017-01-06 20:03:00,10.0
2017-01-06 20:04:00,9.7
2017-01-06 20:05:00,8.7
2017-01-06 20:06:00,10.1333
2017-01-06 20:07:00,11.5667
2017-01-06 20:08:00,13.0
2017-01-06 20:09:00,8.5
2017-01-06 20:10:00,8.35
2017-01-06 20:11:00,8.2
2017-01-06 20:12:00,8.6
2017-01-06 20:13:00,8.46667
2017-01-06 20:14:00,8.33333
2017-01-06 20:15:00,8.2
2017-01-06 20:16:00,8.1
2017-01-06 20:17:00,12.5
2017-01-06 20:18:00,10.3333
2017-01-06 20:19:00,8.16667
2017-01-06 20:20:00,6.0
2017-01-06 20:21:00,5.125
2017-01-06 20:22:00,4.25
2017-01-06 20:23:00,3.375
2017-01-06 20:24:00,2.5
2017-01-06 20:25:00,5.5
2017-01-06 20:26:00,8.5
2017-01-06 20:27:00,11.5
2017-01-06 20:28:00,10.96
2017-01-06 20:29:00,10.42
2017-01-06 20:30:00,9.88
2017-01-06 20:31:00,9.34
2017-01-06 20:32:00,8.8
2017-01-06 20:33:00,9.7
2017-01-06 20:34:00,7.975
2017-01-06 20:35:00,6.25
2017-01-06 20:36:00,4.525
2017-01-06 20:37:00,2.8
2017-01-06 20:38:00,4.4
2017-01-06 20:39:00,6.0
2017-01-06 20:40:00,7.6
2017-01-06 20:41:00,9.2
2017-01-06 20:42:00,10.5
2017-01-06 20:43:00,12.8
2017-01-06 20:44:00,7.9
2017-01-06 20:45:00,5.95
2017-01-06 20:46:00,4.0
2017-01-06 20:47:00,5.2
2017-01-06 20:48:00,6.4
2017-01-06 20:49:00,7.6
2017-01-06 20:50:00,8.8
2017-01-06 20:51:00,10.1
2017-01-06 20:52:00,10.8
2017-01-06 20:53:00,9.0
2017-01-06 20:54:00,7.2
2017-01-06 20:55:00,5.4
2017-01-06 20:56:00,3.6
2017-01-06 20:57:00,6.45
2017-01-06 20:58:00,9.3
2017-01-06 20:59:00,12.15
2017-01-06 21:00:00,15.0
2017-01-06 21:01:00,17.85
2017-01-06 21:02:00,20.7
2017-01-06 21:03:00,16.9
2017-01-06 21:04:00,16.35
2017-01-06 21:05:00,15.8
2017-01-06 21:06:00,13.8
2017-01-06 21:07:00,15.9667
2017-01-06 21:08:00,18.1333
2017-01-06 21:09:00,20.3
2017-01-06 21:10:00,22.4667
2017-01-06 21:11:00,24.6333
2017-01-06 21:12:00,26.8
2017-01-06 21:13:00,27.2
2017-01-06 21:14:00,25.475
2017-01-06 21:15:00,23.75
2017-01-06 21:16:00,22.025
2017-01-06 21:17:00,20.3
2017-01-06 21:18:00,21.44
2017-01-06 21:19:00,22.58
2017-01-06 21:20:00,23.72
2017-01-06 21:21:00,24.86
2017-01-06 21:22:00,26.0
2017-01-06 21:23:00,27.16
2017-01-06 21:24:00,28.32
2017-01-06 21:25:00,29.48
2017-01-06 21:26:00,30.64
2017-01-06 21:27:00,31.8
2017-01-06 21:28:00,35.2
2017-01-06 21:29:00,33.575
2017-01-06 21:30:00,31.95
2017-01-06 21:31:00,30.325
2017-01-06 21:32:00,28.7
2017-01-06 21:33:00,29.15
2017-01-06 21:34:00,29.6
2017-01-06 21:35:00,30.05
2017-01-06 21:36:00,30.5
2017-01-06 21:37:00,30.0667
2017-01-06 21:38:00,29.6333
2017-01-06 21:39:00,29.2
2017-01-06 21:40:00,31.1
2017-01-06 21:41:00,33.0
2017-01-06 21:42:00,32.8
2017-01-06 21:43:00,37.2
2017-01-06 21:44:00,35.0
2017-01-06 21:45:00,32.8
2017-01-06 21:46:00,30.6
2017-01-06 21:47:00,29.5
2017-01-06 21:48:00,28.4
2017-01-06 21:49:00,28.2
2017-01-06 21:50:00,25.9
2017-01-06 21:51:00,27.0
2017-01-06 21:52:00,28.1
2017-01-06 21:53:00,28.6
2017-01-06 21:54:00,29.1
2017-01-06 21:55:00,29.6
2017-01-06 21:56:00,30.1
2017-01-06 21:57:00,28.1
2017-01-06 21:58:00,26.1
2017-01-06 21:59:00,47.1
2017-01-06 22:00:00,43.95
2017-01-06 22:01:00,40.8
2017-01-06 22:02:00,37.65
2017-01-06 22:03:00,34.5
