date,value
2017-01-06 12:24:00,50.6167
2017-01-06 12:25:00,48.3333
2017-01-06 12:26:00,46.05
2017-01-06 12:27:00,43.7667
2017-01-06 12:28:00,41.4833
2017-01-06 12:29:00,39.2
2017-01-06 12:30:00,42.9
2017-01-06 12:31:00,43.8333
2017-01-06 12:32:00,44.7667
2017-01-06 12:33:00,45.7
2017-01-06 12:34:00,46.72
2017-01-06 12:35:00,47.74
2017-01-06 12:36:00,48.76
2017-01-06 12:37:00,49.78
2017-01-06 12:38:00,50.8
2017-01-06 12:39:00,47.3333
2017-01-06 12:40:00,43.8667
2017-01-06 12:41:00,40.4
2017-01-06 12:42:00,34.9
2017-01-06 12:43:00,36.05
2017-01-06 12:44:00,37.2
2017-01-06 12:45:00,38.35
2017-01-06 12:46:00,39.5
2017-01-06 12:47:00,41.4
2017-01-06 12:48:00,47.0
2017-01-06 12:49:00,46.225
2017-01-06 12:50:00,45.45
2017-01-06 12:51:00,44.675
2017-01-06 12:52:00,43.9
2017-01-06 12:53:00,37.4
2017-01-06 12:54:00,39.325
2017-01-06 12:55:00,41.25
2017-01-06 12:56:00,43.175
2017-01-06 12:57:00,45.1
2017-01-06 12:58:00,44.9
2017-01-06 12:59:00,44.7
2017-01-06 13:00:00,44.5
2017-01-06 13:01:00,44.3
2017-01-06 13:02:00,44.1
2017-01-06 13:03:00,43.9
2017-01-06 13:04:00,39.3
2017-01-06 13:05:00,40.875
2017-01-06 13:06:00,42.45
2017-01-06 13:07:00,44.025
2017-01-06 13:08:00,45.6
2017-01-06 13:09:00,41.7
2017-01-06 13:10:00,44.15
2017-01-06 13:11:00,46.6
2017-01-06 13:12:00,49.05
2017-01-06 13:13:00,51.5
2017-01-06 13:14:00,42.8
2017-01-06 13:15:00,45.475
2017-01-06 13:16:00,48.15
2017-01-06 13:17:00,50.825
2017-01-06 13:18:00,53.5
2017-01-06 13:19:00,48.1
2017-01-06 13:20:00,49.5
2017-01-06 13:21:00,48.42
2017-01-06 13:22:00,47.34
2017-01-06 13:23:00,46.26
2017-01-06 13:24:00,45.18
2017-01-06 13:25:00,44.1
2017-01-06 13:26:00,43.225
2017-01-06 13:27:00,42.35
2017-01-06 13:28:00,41.475
2017-01-06 13:29:00,40.6
2017-01-06 13:30:00,42.675
2017-01-06 13:31:00,44.75
2017-01-06 13:32:00,46.825
2017-01-06 13:33:00,48.9
2017-01-06 13:34:00,44.0
2017-01-06 13:35:00,43.8
2017-01-06 13:36:00,43.6
2017-01-06 13:37:00,41.85
2017-01-06 13:38:00,40.1
2017-01-06 13:39:00,44.4
2017-01-06 13:40:00,48.7
2017-01-06 13:41:00,48.2
2017-01-06 13:42:00,48.7667
2017-01-06 13:43:00,49.3333
2017-01-06 13:44:00,49.9
2017-01-06 13:45:00,48.1
2017-01-06 13:46:00,50.0
2017-01-06 13:47:00,53.2167
2017-01-06 13:48:00,56.4333
2017-01-06 13:49:00,59.65
2017-01-06 13:50:00,62.8667
2017-01-06 13:51:00,66.0833
2017-01-06 13:52:00,69.3
2017-01-06 13:53:00,48.2
2017-01-06 13:54:00,48.175
2017-01-06 13:55:00,48.15
2017-01-06 13:56:00,48.125
2017-01-06 13:57:00,48.1
2017-01-06 13:58:00,47.9833
2017-01-06 13:59:00,47.8667
2017-01-06 14:00:00,47.75
2017-01-06 14:01:00,47.6333
2017-01-06 14:02:00,47.5167
2017-01-06 14:03:00,47.4
2017-01-06 14:04:00,47.45
2017-01-06 14:05:00,47.5
2017-01-06 14:06:00,47.55
2017-01-06 14:07:00,47.6
2017-01-06 14:08:00,46.9
2017-01-06 14:09:00,46.2
2017-01-06 14:10:00,45.5
2017-01-06 14:11:00,44.8
2017-01-06 14:12:00,46.5
2017-01-06 14:13:00,38.7
2017-01-06 14:14:00,40.1
2017-01-06 14:15:00,41.5
2017-01-06 14:16:00,42.9
2017-01-06 14:17:00,41.7
2017-01-06 14:18:00,39.0
2017-01-06 14:19:00,43.4
2017-01-06 14:20:00,44.56
2017-01-06 14:21:00,45.72
2017-01-06 14:22:00,46.88
2017-01-06 14:23:00,48.04
2017-01-06 14:24:00,49.2
2017-01-06 14:25:00,51.5
2017-01-06 14:26:00,53.8
2017-01-06 14:27:00,56.1
2017-01-06 14:28:00,57.95
2017-01-06 14:29:00,59.8
2017-01-06 14:30:00,58.3
2017-01-06 14:31:00,54.5333
2017-01-06 14:32:00,50.7667
2017-01-06 14:33:00,47.0
2017-01-06 14:34:00,49.3
2017-01-06 14:35:00,51.8667
2017-01-06 14:36:00,54.4333
2017-01-06 14:37:00,57.0
2017-01-06 14:38:00,113.0
2017-01-06 14:39:00,107.1
2017-01-06 14:40:00,110.033
2017-01-06 14:41:00,112.967
2017-01-06 14:42:00,115.9
2017-01-06 14:43:00,110.3
2017-01-06 14:44:00,109.867
2017-01-06 14:45:00,109.433
2017-01-06 14:46:00,109.0
2017-01-06 14:47:00,103.8
2017-01-06 14:48:00,104.6
2017-01-06 14:49:00,93.0
2017-01-06 14:50:00,81.4
2017-01-06 14:51:00,69.8
2017-01-06 14:52:00,58.2
2017-01-06 14:53:00,46.6
2017-01-06 14:54:00,45.9667
2017-01-06 14:55:00,45.3333
2017-01-06 14:56:00,44.7
2017-01-06 14:57:00,47.25
2017-01-06 14:58:00,49.8
2017-01-06 14:59:00,52.35
2017-01-06 15:00:00,54.9
2017-01-06 15:01:00,57.45
2017-01-06 15:02:00,60.0
2017-01-06 15:03:00,65.4
2017-01-06 15:04:00,65.59
2017-01-06 15:05:00,65.78
2017-01-06 15:06:00,65.97
2017-01-06 15:07:00,66.16
2017-01-06 15:08:00,66.35
2017-01-06 15:09:00,66.54
2017-01-06 15:10:00,66.73
2017-01-06 15:11:00,66.92
2017-01-06 15:12:00,67.11
2017-01-06 15:13:00,67.3
2017-01-06 15:14:00,69.0
2017-01-06 15:15:00,69.0
2017-01-06 15:16:00,69.0
2017-01-06 15:17:00,69.0
2017-01-06 15:18:00,69.0
2017-01-06 15:19:00,69.0
2017-01-06 15:20:00,62.0
2017-01-06 15:21:00,65.6
2017-01-06 15:22:00,67.25
2017-01-06 15:23:00,68.9
2017-01-06 15:24:00,70.55
2017-01-06 15:25:00,72.2
2017-01-06 15:26:00,77.5091
2017-01-06 15:27:00,82.8182
2017-01-06 15:28:00,88.1273
2017-01-06 15:29:00,93.4364
2017-01-06 15:30:00,98.7455
2017-01-06 15:31:00,104.055
2017-01-06 15:32:00,109.364
2017-01-06 15:33:00,114.673
2017-01-06 15:34:00,119.982
2017-01-06 15:35:00,125.291
2017-01-06 15:36:00,130.6
2017-01-06 15:37:00,133.225
2017-01-06 15:38:00,135.85
2017-01-06 15:39:00,138.475
2017-01-06 15:40:00,141.1
2017-01-06 15:41:00,139.05
2017-01-06 15:42:00,137.0
2017-01-06 15:43:00,124.45
2017-01-06 15:44:00,111.9
2017-01-06 15:45:00,99.35
2017-01-06 15:46:00,86.8
2017-01-06 15:47:00,92.5
2017-01-06 15:48:00,75.7
2017-01-06 15:49:00,58.9
2017-01-06 15:50:00,59.0
2017-01-06 15:51:00,59.1
2017-01-06 15:52:00,59.2
2017-01-06 15:53:00,59.3
2017-01-06 15:54:00,59.4
2017-01-06 15:55:00,54.4
2017-01-06 15:56:00,55.65
2017-01-06 15:57:00,56.9
2017-01-06 15:58:00,55.7
2017-01-06 15:59:00,54.5
2017-01-06 16:00:00,53.3
2017-01-06 16:01:00,52.1
2017-01-06 16:02:00,50.9
2017-01-06 16:03:00,49.7
2017-01-06 16:04:00,46.625
2017-01-06 16:05:00,43.55
2017-01-06 16:06:00,40.475
2017-01-06 16:07:00,37.4
2017-01-06 16:08:00,43.5
2017-01-06 16:09:00,45.2
2017-01-06 16:10:00,44.56
2017-01-06 16:11:00,43.92
2017-01-06 16:12:00,43.28
2017-01-06 16:13:00,42.64
2017-01-06 16:14:00,42.0
2017-01-06 16:15:00,47.2
2017-01-06 16:16:00,48.3333
2017-01-06 16:17:00,49.4667
2017-01-06 16:18:00,50.6
2017-01-06 16:19:00,51.7333
2017-01-06 16:20:00,52.8667
2017-01-06 16:21:00,54.0
2017-01-06 16:22:00,46.6
2017-01-06 16:23:00,46.7833
2017-01-06 16:24:00,46.9667
2017-01-06 16:25:00,47.15
2017-01-06 16:26:00,47.3333
2017-01-06 16:27:00,47.5167
2017-01-06 16:28:00,47.7
2017-01-06 16:29:00,49.8333
2017-01-06 16:30:00,51.9667
2017-01-06 16:31:00,54.1
2017-01-06 16:32:00,53.5
2017-01-06 16:33:00,50.5
2017-01-06 16:34:00,47.5
2017-01-06 16:35:00,44.5
2017-01-06 16:36:00,46.28
2017-01-06 16:37:00,48.06
2017-01-06 16:38:00,49.84
2017-01-06 16:39:00,51.62
2017-01-06 16:40:00,53.4
2017-01-06 16:41:00,45.0
2017-01-06 16:42:00,47.5
2017-01-06 16:43:00,50.0
2017-01-06 16:44:00,50.38
2017-01-06 16:45:00,50.76
2017-01-06 16:46:00,51.14
2017-01-06 16:47:00,51.52
2017-01-06 16:48:00,51.9
2017-01-06 16:49:00,51.1
2017-01-06 16:50:00,52.0
2017-01-06 16:51:00,47.7
2017-01-06 16:52:00,64.76
2017-01-06 16:53:00,81.82
2017-01-06 16:54:00,98.88
2017-01-06 16:55:00,115.94
2017-01-06 16:56:00,133.0
2017-01-06 16:57:00,124.9
2017-01-06 16:58:00,116.8
2017-01-06 16:59:00,115.85
2017-01-06 17:00:00,114.9
2017-01-06 17:01:00,112.8
2017-01-06 17:02:00,110.7
2017-01-06 17:03:00,108.6
2017-01-06 17:04:00,108.95
2017-01-06 17:05:00,109.3
2017-01-06 17:06:00,109.65
2017-01-06 17:07:00,110.0
2017-01-06 17:08:00,104.5
2017-01-06 17:09:00,100.45
2017-01-06 17:10:00,96.4
2017-01-06 17:11:00,91.35
2017-01-06 17:12:00,86.3
2017-01-06 17:13:00,84.3
2017-01-06 17:14:00,82.3
2017-01-06 17:15:00,82.475
2017-01-06 17:16:00,82.65
2017-01-06 17:17:00,82.825
2017-01-06 17:18:00,83.0
2017-01-06 17:19:00,78.6333
2017-01-06 17:20:00,74.2667
2017-01-06 17:21:00,69.9
2017-01-06 17:22:00,65.7
2017-01-06 17:23:00,61.5
2017-01-06 17:24:00,57.3
2017-01-06 17:25:00,53.1
2017-01-06 17:26:00,55.7
2017-01-06 17:27:00,58.3
2017-01-06 17:28:00,56.825
2017-01-06 17:29:00,55.35
2017-01-06 17:30:00,53.875
2017-01-06 17:31:00,52.4
2017-01-06 17:32:00,51.1667
2017-01-06 17:33:00,49.9333
2017-01-06 17:34:00,48.7
2017-01-06 17:35:00,48.975
2017-01-06 17:36:00,49.25
2017-01-06 17:37:00,49.525
2017-01-06 17:38:00,49.8
2017-01-06 17:39:00,56.0
2017-01-06 17:40:00,56.125
2017-01-06 17:41:00,56.25
2017-01-06 17:42:00,56.375
2017-01-06 17:43:00,56.5
2017-01-06 17:44:00,56.2333
2017-01-06 17:45:00,55.9667
2017-01-06 17:46:00,55.7
2017-01-06 17:47:00,58.0
2017-01-06 17:48:00,60.3
2017-01-06 17:49:00,62.6
2017-01-06 17:50:00,55.3
2017-01-06 17:51:00,55.6333
2017-01-06 17:52:00,55.9667
2017-01-06 17:53:00,56.3
2017-01-06 17:54:00,55.9625
2017-01-06 17:55:00,55.625
2017-01-06 17:56:00,55.2875
2017-01-06 17:57:00,54.95
2017-01-06 17:58:00,54.6125
2017-01-06 17:59:00,54.275
2017-01-06 18:00:00,53.9375
2017-01-06 18:01:00,53.6
2017-01-06 18:02:00,53.6
2017-01-06 18:03:00,53.6
2017-01-06 18:04:00,53.6
2017-01-06 18:05:00,53.6
2017-01-06 18:06:00,60.1333
2017-01-06 18:07:00,66.6667
2017-01-06 18:08:00,73.2
2017-01-06 18:09:00,71.05
2017-01-06 18:10:00,68.9
2017-01-06 18:11:00,66.75
2017-01-06 18:12:00,64.6
2017-01-06 18:13:00,62.8
2017-01-06 18:14:00,60.9333
2017-01-06 18:15:00,59.0667
2017-01-06 18:16:00,57.2
2017-01-06 18:17:00,59.9
2017-01-06 18:18:00,58.8
2017-01-06 18:19:00,59.6
2017-01-06 18:20:00,60.4
2017-01-06 18:21:00,61.2
2017-01-06 18:22:00,62.0
2017-01-06 18:23:00,62.6
2017-01-06 18:24:00,62.7
2017-01-06 18:25:00,64.5
2017-01-06 18:26:00,66.3
2017-01-06 18:27:00,60.7
2017-01-06 18:28:00,60.7
2017-01-06 18:29:00,58.8
2017-01-06 18:30:00,56.9
2017-01-06 18:31:00,55.0
2017-01-06 18:32:00,54.8
2017-01-06 18:33:00,54.6667
2017-01-06 18:34:00,54.5333
2017-01-06 18:35:00,54.4
2017-01-06 18:36:00,54.2667
2017-01-06 18:37:00,54.1333
2017-01-06 18:38:00,54.0
2017-01-06 18:39:00,52.8333
2017-01-06 18:40:00,51.6667
2017-01-06 18:41:00,50.5
2017-01-06 18:42:00,45.25
2017-01-06 18:43:00,40.0
2017-01-06 18:44:00,42.4
2017-01-06 18:45:00,45.6
2017-01-06 18:46:00,48.8
2017-01-06 18:47:00,44.3
2017-01-06 18:48:00,48.2
2017-01-06 18:49:00,46.5
2017-01-06 18:50:00,44.8
2017-01-06 18:51:00,52.1
2017-01-06 18:52:00,54.45
2017-01-06 18:53:00,56.8
2017-01-06 18:54:00,41.1
2017-01-06 18:55:00,48.2
2017-01-06 18:56:00,46.1
2017-01-06 18:57:00,42.5
2017-01-06 18:58:00,41.2
2017-01-06 18:59:00,39.9
2017-01-06 19:00:00,38.6
2017-01-06 19:01:00,41.1667
2017-01-06 19:02:00,43.7333
2017-01-06 19:03:00,46.3
2017-01-06 19:04:00,48.6333
2017-01-06 19:05:00,50.9667
2017-01-06 19:06:00,53.3
2017-01-06 19:07:00,48.4
2017-01-06 19:08:00,49.4667
2017-01-06 19:09:00,50.5333
2017-01-06 19:10:00,51.6
2017-01-06 19:11:00,55.5
2017-01-06 19:12:00,50.7
2017-01-06 19:13:00,45.9
2017-01-06 19:14:00,41.1
2017-01-06 19:15:00,44.15
2017-01-06 19:16:00,47.2
2017-01-06 19:17:00,81.0
2017-01-06 19:18:00,42.9
2017-01-06 19:19:00,41.8
2017-01-06 19:20:00,40.7
2017-01-06 19:21:00,39.6
2017-01-06 19:22:00,38.5
2017-01-06 19:23:00,37.4
2017-01-06 19:24:00,36.3
2017-01-06 19:25:00,38.02
2017-01-06 19:26:00,39.74
2017-01-06 19:27:00,41.46
2017-01-06 19:28:00,43.18
2017-01-06 19:29:00,44.9
2017-01-06 19:30:00,45.775
2017-01-06 19:31:00,46.65
2017-01-06 19:32:00,47.525
2017-01-06 19:33:00,48.4
2017-01-06 19:34:00,38.0
2017-01-06 19:35:00,37.45
2017-01-06 19:36:00,36.9
2017-01-06 19:37:00,36.975
2017-01-06 19:38:00,37.05
2017-01-06 19:39:00,37.125
2017-01-06 19:40:00,37.2
2017-01-06 19:41:00,23.7
2017-01-06 19:42:00,27.3
2017-01-06 19:43:00,30.9
2017-01-06 19:44:00,34.5
2017-01-06 19:45:00,33.1
2017-01-06 19:46:00,31.7
2017-01-06 19:47:00,30.3
2017-01-06 19:48:00,31.7
2017-01-06 19:49:00,31.3667
2017-01-06 19:50:00,31.0333
2017-01-06 19:51:00,30.7
2017-01-06 19:52:00,18.5
2017-01-06 19:53:00,20.8
2017-01-06 19:54:00,23.1
2017-01-06 19:55:00,25.4
2017-01-06 19:56:00,28.48
2017-01-06 19:57:00,31.56
2017-01-06 19:58:00,34.64
2017-01-06 19:59:00,37.72
2017-01-06 20:00:00,40.8
2017-01-06 20:01:00,42.9667
2017-01-06 20:02:00,45.1333
2017-01-06 20:03:00,47.3
2017-01-06 20:04:00,37.7
2017-01-06 20:05:00,44.1
2017-01-06 20:06:00,48.3333
2017-01-06 20:07:00,52.5667
2017-01-06 20:08:00,56.8
2017-01-06 20:09:00,56.3
2017-01-06 20:10:00,56.25
2017-01-06 20:11:00,56.2
2017-01-06 20:12:00,47.9
2017-01-06 20:13:00,48.6333
2017-01-06 20:14:00,49.3667
2017-01-06 20:15:00,50.1
2017-01-06 20:16:00,75.0
2017-01-06 20:17:00,101.6
2017-01-06 20:18:00,106.133
2017-01-06 20:19:00,110.667
2017-01-06 20:20:00,115.2
2017-01-06 20:21:00,112.975
2017-01-06 20:22:00,110.75
2017-01-06 20:23:00,108.525
2017-01-06 20:24:00,106.3
2017-01-06 20:25:00,104.167
2017-01-06 20:26:00,102.033
2017-01-06 20:27:00,99.9
2017-01-06 20:28:00,98.88
2017-01-06 20:29:00,97.86
2017-01-06 20:30:00,96.84
2017-01-06 20:31:00,95.82
2017-01-06 20:32:00,94.8
2017-01-06 20:33:00,101.3
2017-01-06 20:34:00,101.975
2017-01-06 20:35:00,102.65
2017-01-06 20:36:00,103.325
2017-01-06 20:37:00,104.0
2017-01-06 20:38:00,94.025
2017-01-06 20:39:00,84.05
2017-01-06 20:40:00,74.075
2017-01-06 20:41:00,64.1
2017-01-06 20:42:00,59.5
2017-01-06 20:43:00,56.0
2017-01-06 20:44:00,56.8
2017-01-06 20:45:00,55.85
2017-01-06 20:46:00,54.9
2017-01-06 20:47:00,55.0
2017-01-06 20:48:00,55.1
2017-01-06 20:49:00,55.2
2017-01-06 20:50:00,55.3
2017-01-06 20:51:00,57.5
2017-01-06 20:52:00,56.3
2017-01-06 20:53:00,55.5
2017-01-06 20:54:00,54.7
2017-01-06 20:55:00,53.9
2017-01-06 20:56:00,53.1
2017-01-06 20:57:00,54.1167
2017-01-06 20:58:00,55.1333
2017-01-06 20:59:00,56.15
2017-01-06 21:00:00,57.1667
2017-01-06 21:01:00,58.1833
2017-01-06 21:02:00,59.2
2017-01-06 21:03:00,60.4
2017-01-06 21:04:00,67.85
2017-01-06 21:05:00,75.3
2017-01-06 21:06:00,73.9
2017-01-06 21:07:00,75.9333
2017-01-06 21:08:00,77.9667
2017-01-06 21:09:00,80.0
2017-01-06 21:10:00,82.0333
2017-01-06 21:11:00,84.0667
2017-01-06 21:12:00,86.1
2017-01-06 21:13:00,82.9
2017-01-06 21:14:00,78.8
2017-01-06 21:15:00,74.7
2017-01-06 21:16:00,70.6
2017-01-06 21:17:00,66.5
2017-01-06 21:18:00,68.58
2017-01-06 21:19:00,70.66
2017-01-06 21:20:00,72.74
2017-01-06 21:21:00,74.82
2017-01-06 21:22:00,76.9
2017-01-06 21:23:00,71.14
2017-01-06 21:24:00,65.38
2017-01-06 21:25:00,59.62
2017-01-06 21:26:00,53.86
2017-01-06 21:27:00,48.1
2017-01-06 21:28:00,48.1
2017-01-06 21:29:00,49.475
2017-01-06 21:30:00,50.85
2017-01-06 21:31:00,52.225
2017-01-06 21:32:00,53.6
2017-01-06 21:33:00,54.125
2017-01-06 21:34:00,54.65
2017-01-06 21:35:00,55.175
2017-01-06 21:36:00,55.7
2017-01-06 21:37:00,52.3667
2017-01-06 21:38:00,49.0333
2017-01-06 21:39:00,45.7
2017-01-06 21:40:00,47.05
2017-01-06 21:41:00,48.4
2017-01-06 21:42:00,45.6
2017-01-06 21:43:00,46.8
2017-01-06 21:44:00,48.9333
2017-01-06 21:45:00,51.0667
2017-01-06 21:46:00,53.2
2017-01-06 21:47:00,53.35
2017-01-06 21:48:00,53.5
2017-01-06 21:49:00,51.6
2017-01-06 21:50:00,46.0
2017-01-06 21:51:00,47.95
2017-01-06 21:52:00,49.9
2017-01-06 21:53:00,47.65
2017-01-06 21:54:00,45.4
2017-01-06 21:55:00,43.15
2017-01-06 21:56:00,40.9
2017-01-06 21:57:00,44.85
2017-01-06 21:58:00,48.8
2017-01-06 21:59:00,47.6
2017-01-06 22:00:00,48.45
2017-01-06 22:01:00,49.3
2017-01-06 22:02:00,50.15
2017-01-06 22:03:00,51.0
2017-01-06 22:04:00,55.0
